  cnum                  name      glon_peak      glat_peak             ra            dec       glon_cen       glat_cen     maj     min     pos_ang     rad  flux_40  err_flux_40  flux_80  err_flux_80 flux_120 err_flux_120     flux     err_flux 
  7439       G137.067+03.004    137.0672884      3.0038996     44.5556848     62.3439624    137.0674581      3.0037195   14.76   11.29          43    null    0.187        0.058    0.300        0.115    0.290        0.171    0.276        0.081 
  7440       G137.481+00.638    137.4817724      0.6379536     43.0706140     60.0509006    137.4843097      0.6342154   37.13   17.70         145   46.27    0.177        0.046    0.412        0.093    0.514        0.137    0.610        0.114 
  7441       G137.481+00.638    137.4817724      0.6379536     43.0706140     60.0509006    137.4843097      0.6342154   37.13   17.70         145   46.27    0.177        0.046    0.412        0.093    0.514        0.137    0.610        0.114 
  7442       G137.506+01.394    137.5057333      1.3939549     43.8065565     60.7141085    137.5061157      1.3963182   18.20   15.62         137   21.49    0.069        0.032    0.160        0.063    0.188        0.094    0.163        0.054 
  7443       G137.538+01.276    137.5377473      1.2759565     43.7544867     60.5945393    137.5389589      1.2778601   22.43   16.78          52   30.53    0.178        0.035    0.407        0.071    0.481        0.103    0.473        0.079 
  7444       G137.586+01.312    137.5857580      1.3119581     43.8749893     60.6045665    137.5848932      1.3156739   31.75   16.95          68   39.55    0.077        0.032    0.171        0.064    0.270        0.096    0.264        0.072 
  7445       G137.617+01.350    137.6177656      1.3499587     43.9684872     60.6236230    137.6189503      1.3471438   28.62   20.86           9   47.13    0.184        0.036    0.510        0.074    0.738        0.110    0.763        0.102 
  7446       G137.634+01.508    137.6337684      1.5079589     44.1463248     60.7564425    137.6276971      1.5044364   27.20   18.12          66   39.28    0.063        0.033    0.156        0.067    0.254        0.101    0.217        0.066 
  7447       G137.665+01.526    137.6657787      1.5259591     44.2214434     60.7575876    137.6628193      1.5241829   27.20   15.35          35   29.00    0.097        0.036    0.241        0.073    0.344        0.109    0.310        0.077 
  7448       G137.705+01.490    137.7057912      1.4899588     44.2597971     60.7071463    137.7064423      1.4898797   25.24   17.98         113   36.89    0.072        0.038    0.206        0.077    0.306        0.114    0.232        0.076 
  7449       G137.707+01.442    137.7077911      1.4419587     44.2179675     60.6636886    137.7070541      1.4465476   20.71   15.51          60   24.18    0.077        0.035    0.216        0.071    0.356        0.106    0.166        0.056 
  7450       G137.713+01.442    137.7137929      1.4419586     44.2288192     60.6609084    137.7172021      1.4395113   29.87   16.66          61   36.98    0.076        0.035    0.244        0.071    0.393        0.107    0.240        0.073 
  7451       G137.713+01.472    137.7137934      1.4719586     44.2572183     60.6874891    137.7127831      1.4730800   13.87   11.65         116    null    0.051        0.037    0.078        0.074    0.078        0.110    0.080        0.043 
  7452       G137.744+01.492    137.7438032      1.4919580     44.3304617     60.6912731    137.7494773      1.4920450   38.34   23.91         130   63.10    0.177        0.039    0.549        0.082    0.886        0.125    1.176        0.144 
  7453       G137.770+01.450    137.7698099      1.4499572     44.3375965     60.6420008    137.7631470      1.4413519   23.90   17.10          62   33.07    0.095        0.040    0.338        0.081    0.631        0.123    0.330        0.083 
  7454       G137.780+01.458    137.7798133      1.4579568     44.3632431     60.6444323    137.7815526      1.4599572   31.55   20.52          86   49.39    0.154        0.041    0.456        0.084    0.734        0.126    0.719        0.116 
  7455       G138.144+01.682    138.1439600      1.6819204     45.2337930     60.6705526    138.1465824      1.6904182   38.18   21.03          24   56.64    0.235        0.042    0.621        0.087    0.892        0.129    1.234        0.151 
  7456       G138.295+01.556    138.2959909      1.5558921     45.3830185     60.4872365    138.2988971      1.5579447   33.70   27.70          82   64.95    1.159        0.086    2.872        0.200    4.039        0.286    4.930        0.362 
  7457       G138.466+01.632    138.4660686      1.6318512     45.7596666     60.4720243    138.4634533      1.6321422   22.55   17.64         144   33.03    0.238        0.047    0.562        0.096    0.726        0.142    0.678        0.108 
  7458       G138.469+01.584    138.4700571      1.5838501     45.7196994     60.4280758    138.4692296      1.5836055   18.41   12.22          11    null    0.080        0.039    0.193        0.079    0.284        0.120    0.158        0.056 
  7459       G138.503+01.646    138.5040863      1.6458408     45.8408692     60.4658662    138.5035969      1.6469952   32.05   20.29          38   49.35    0.628        0.073    1.503        0.153    1.990        0.217    2.206        0.233 
  7460       G188.792+01.027    188.7923417      1.0269144     92.2748220     21.8442047    188.7913615      1.0305250   27.23   22.20         173   48.13    0.840        0.000    2.148        0.000    2.827        0.000    3.100        0.327 
  7461       G188.948+00.883    188.9482999      0.8828865     92.2204713     21.6380214    188.9475544      0.8855137   29.03   24.38         179   54.05    2.833        0.193    6.528        0.433    8.594        0.583    9.709        0.674 
  7462       G188.975+00.911    188.9763020      0.9108817     92.2614085     21.6270871    188.9715961      0.9174863   26.61   16.19         146   32.49    0.143        0.071    0.304        0.000    0.479        0.000    0.469        0.142 
  7463       G188.991+00.859    188.9922917      0.8588790     92.2208048     21.5879106    188.9888003      0.8614696   30.21   12.64         142    null    0.155        0.000    0.409        0.000    0.651        0.000    0.471        0.136 
  7464       G189.015+00.823    189.0162835      0.8228750     92.1994385     21.5494796    189.0073700      0.8360785   34.94   16.18         157   38.63    0.281        0.083    0.920        0.171    1.794        0.000    1.104        0.193 
  7465       G189.030+00.781    189.0302753      0.7808727     92.1672342     21.5168831    189.0305502      0.7809246   26.86   22.84         175   48.78    2.113        0.157    5.265        0.367    7.367        0.000    7.443        0.540 
  7466       G189.032+00.793    189.0322771      0.7928724     92.1795590     21.5209496    189.0283925      0.8066284   30.87   23.66         129   54.95    1.062        0.112    3.862        0.297    7.421        0.525    4.457        0.400 
  7467       G189.116+00.643    189.1162463      0.6428590     92.0823656     21.3747640    189.1172121      0.6429701   31.24   19.92          95   47.71    0.178        0.061    0.481        0.122    0.791        0.000    0.729        0.150 
  7468       G189.231+00.893    189.2322742      0.8928415     92.3775832     21.3943876    189.2306512      0.8927017   17.45   15.42          10   19.65    0.125        0.054    0.282        0.109    0.309        0.162    0.285        0.091 
  7469       G189.646+00.131    189.6461525      0.1307892     91.8787314     20.6628163    189.6421229      0.1318035   32.96   19.85         165   49.14    0.145        0.047    0.391        0.096    0.624        0.144    0.659        0.126 
  7470       G189.659+00.185    189.6601578      0.1847877     91.9364400     20.6768391    189.6563882      0.1854499   20.54   14.07          50   10.34    0.107        0.051    0.352        0.103    0.671        0.157    0.247        0.089 
  7471       G189.682+00.185    189.6821571      0.1847854     91.9478679     20.6576132    189.6780471      0.1843513   33.51   19.15          48   47.85    0.300        0.054    0.749        0.111    1.010        0.163    1.133        0.156 
  7472       G189.713+00.335    189.7141712      0.3347822     92.1046349     20.7024794    189.7157032      0.3351679   26.32   20.59          69   44.00    0.228        0.056    0.572        0.114    0.907        0.171    0.774        0.142 
  7473       G189.744+00.335    189.7441699      0.3347792     92.1201912     20.6762478    189.7371399      0.3394039   28.65   20.90         163   47.24    0.346        0.065    1.118        0.141    1.971        0.220    1.307        0.175 
  7474       G189.776+00.343    189.7761692      0.3427761     92.1442554     20.6521459    189.7731652      0.3433542   38.51   26.78          62   68.65    1.860        0.132    4.238        0.292    5.953        0.415    7.409        0.522 
  7475       G189.782+00.265    189.7821616      0.2647755     92.0744867     20.6090574    189.7798617      0.2636369   28.15   17.95          56   39.71    0.228        0.056    0.609        0.115    0.921        0.172    0.793        0.140 
  7476       G189.782+00.323    189.7821670      0.3227755     92.1286746     20.6371989    189.7794403      0.3173836   28.48   22.71         128   50.50    0.320        0.071    1.017        0.149    2.124        0.240    1.491        0.196 
  7477       G189.783+00.433    189.7841773      0.4327753     92.2325356     20.6887749    189.7844350      0.4311883   43.65   22.40         135   64.51    0.190        0.055    0.605        0.113    0.957        0.170    1.226        0.192 
  7478       G189.783+00.465    189.7841803      0.4647753     92.2624617     20.7042762    189.7874474      0.4690766   29.99   19.81          35   46.25    0.149        0.051    0.401        0.104    0.612        0.156    0.632        0.131 
  7479       G189.788+00.281    189.7881628      0.2807750     92.0925436     20.6115763    189.7901827      0.2823267   21.68   17.62         133   31.90    0.235        0.060    0.656        0.123    1.086        0.186    0.681        0.129 
  7480       G189.789+00.291    189.7901637      0.2907748     92.1029224     20.6146798    189.7892594      0.2960429   16.50    9.08         103    null    0.202        0.062    0.621        0.127    0.952        0.190    0.231        0.077 
  7481       G189.804+00.355    189.8041690      0.3547735     92.1699781     20.6334784    189.8017972      0.3513631   23.37   22.17         131   43.02    0.938        0.090    2.911        0.224    5.373        0.386    3.131        0.258 
  7482       G189.810+00.369    189.8101700      0.3687729     92.1861702     20.6350181    189.8069496      0.3700957   54.42   31.82         156   93.03    0.872        0.085    2.822        0.216    5.395        0.382    7.501        0.539 
  7483       G189.831+00.343    189.8321666      0.3427709     92.1732678     20.6031730    189.8332616      0.3409393   36.20   28.88         164   69.68    0.698        0.077    2.172        0.185    3.851        0.303    4.282        0.350 
  7484       G189.834+00.317    189.8341642      0.3167707     92.1500121     20.5888169    189.8345424      0.3121823   23.39   17.13         122   32.60    0.372        0.066    1.032        0.138    1.822        0.215    1.023        0.148 
  7485       G189.836+00.303    189.8361629      0.3027705     92.1379698     20.5802782    189.8350694      0.2918231   34.18   23.41          52   58.03    0.252        0.061    0.891        0.129    1.657        0.202    1.186        0.175 
  7486       G189.864+00.499    189.8641787      0.4987681     92.3356540     20.6507446    189.8575713      0.5029372   50.21   36.52         117   96.76    0.592        0.062    1.620        0.141    2.567        0.217    4.644        0.380 
  7487       G189.879+00.319    189.8801624      0.3187667     92.1757023     20.5495584    189.8697050      0.3293775   39.21   21.90         149   59.59    0.248        0.053    0.832        0.114    1.593        0.182    1.602        0.191 
  7488       G189.885+00.319    189.8861621      0.3187662     92.1788086     20.5443110    189.8957509      0.3203138   32.51   22.74          92   55.02    0.280        0.054    0.893        0.116    1.635        0.183    1.388        0.169 
  7489       G189.888+00.303    189.8881607      0.3027660     92.1649004     20.5348045    189.8865299      0.3005273   20.55   13.51          76    null    0.157        0.051    0.495        0.105    0.914        0.161    0.358        0.086 
  7490       G189.921+00.331    189.9221615      0.3307632     92.2086491     20.5186416    189.9109134      0.3332146   25.03   14.90         112   24.56    0.234        0.060    0.839        0.128    1.669        0.202    0.465        0.110 
  7491       G189.950+00.231    189.9501524      0.2307609     92.1297793     20.4456682    189.9484674      0.2308719   34.43   22.59         107   56.66    0.295        0.055    0.774        0.114    1.113        0.169    1.275        0.179 
  7492       G189.951+00.331    189.9521602      0.3307608     92.2241699     20.4924013    189.9506314      0.3306739   53.48   34.90          68   97.48    0.711        0.074    2.214        0.180    3.988        0.301    7.218        0.531 
  7493       G189.990+00.353    189.9901601      0.3527579     92.2643651     20.4698189    189.9890715      0.3546344   22.31   13.97          94    null    0.125        0.054    0.348        0.109    0.591        0.164    0.333        0.100 
  7494       G190.006+00.361    190.0061600      0.3607567     92.2801063     20.4596961    190.0087600      0.3647643   30.49   20.11          21   47.42    0.126        0.051    0.346        0.104    0.591        0.156    0.507        0.126 
  7495       G190.044+00.543    190.0441710      0.5427539     92.4697690     20.5144893    190.0466554      0.5495786   25.14   17.68         113   35.99    0.241        0.054    0.834        0.116    1.612        0.184    0.680        0.126 
  7496       G190.054+00.533    190.0541696      0.5327532     92.4655813     20.5009028    190.0502855      0.5321673   52.75   23.42         112   74.12    0.270        0.055    0.824        0.116    1.479        0.180    1.954        0.227 
  7497       G190.063+00.679    190.0641790      0.6787525     92.6072564     20.5626537    190.0658562      0.6834885   20.28   12.89          59    null    0.074        0.048    0.189        0.096    0.279        0.144    0.152        0.066 
  7498       G190.171+00.733    190.1721738      0.7327457     92.7133777     20.4941007    190.1678123      0.7357203   45.08   16.88         123   48.20    0.272        0.053    0.678        0.108    1.025        0.162    1.392        0.173 
  7499       G190.192+00.719    190.1921714      0.7187445     92.7105727     20.4698321    190.1964621      0.7151266   16.44   12.05         120    null    0.117        0.052    0.310        0.105    0.457        0.157    0.210        0.073 
  7500       G190.240+00.911    190.2401775      0.9107419     92.9148918     20.5202149    190.2383359      0.9154047   28.02   17.17         163   37.23    0.155        0.060    0.329        0.000    0.484        0.000    0.417        0.113 
  7501       G192.581-00.043    192.5821040     -0.0431261     93.2204087     18.0080683    192.5810041     -0.0430564   25.17   21.88          84   44.99    2.500        0.173    6.404        0.423    9.737        0.640    7.596        0.527 
  7502       G192.596-00.051    192.5961052     -0.0511238     93.2200925     17.9919467    192.6075578     -0.0515455   46.49   29.47         112   81.35    2.242        0.161    6.171        0.412   10.254        0.672   11.509        0.793 
  7503       G192.602-00.143    192.6021205     -0.1431228     93.1382771     17.9425181    192.6062097     -0.1433548   25.89   16.83         101   34.18    0.170        0.061    0.440        0.122    0.596        0.182    0.579        0.134 
  7504       G192.629-00.123    192.6301171     -0.1231181     93.1708481     17.9275608    192.6303625     -0.1286834   35.59   21.25         106   54.87    0.108        0.058    0.271        0.117    0.473        0.176    0.493        0.131 
  7505       G192.629-00.157    192.6301228     -0.1571181     93.1395037     17.9112350    192.6282670     -0.1557428   21.87   16.74         148   29.77    0.124        0.059    0.356        0.118    0.531        0.178    0.372        0.110 
  7506       G192.644+00.003    192.6440956      0.0028843     93.2941155     17.9757335    192.6407188      0.0011205   28.08   22.84         136   50.28    0.188        0.060    0.556        0.123    0.885        0.187    0.919        0.171 
  7507       G192.662-00.083    192.6621101     -0.0831126     93.2238717     17.9186869    192.6575912     -0.0834130   33.50   11.74         133    null    0.096        0.066    0.250        0.131    0.377        0.197    0.308        0.119 
  7508       G192.719+00.043    192.7200874      0.0428975     93.3693109     17.9282086    192.7137890      0.0432918   43.16   27.29          30   74.21    0.359        0.067    0.989        0.140    1.545        0.211    2.384        0.274 
  7509       G192.764+00.101    192.7640760      0.1009054     93.4449713     17.9173669    192.7643518      0.1001885   39.61   20.95          56   57.64    0.325        0.067    0.856        0.138    1.350        0.209    1.652        0.227 
  7510       G192.816+00.127    192.8160700      0.1269150     93.4951181     17.8841595    192.8188515      0.1252061   20.09   13.16         130    null    0.149        0.067    0.319        0.135    0.410        0.203    0.337        0.110 
  7511       G192.968+00.093    192.9680729      0.0929444     93.5401492     17.7344242    192.9653769      0.0883602   25.40   16.16          76   31.32    0.119        0.064    0.328        0.128    0.455        0.192    0.413        0.126 
  7512       G192.981+00.149    192.9820612      0.1489472     93.5988151     17.7489117    192.9881642      0.1440951   49.58   25.46         134   76.29    0.554        0.074    1.737        0.168    2.860        0.263    4.317        0.376 
  7513       G192.985+00.177    192.9860555      0.1769480     93.6266460     17.7587840    192.9850573      0.1765205   18.37   14.33         175   14.31    0.161        0.066    0.369        0.132    0.563        0.198    0.344        0.109 
  7514       G193.006+00.115    193.0060675      0.1149521     93.5795128     17.7115762    193.0067688      0.1134707   19.43   14.78          72   19.10    0.185        0.068    0.520        0.138    0.870        0.207    0.441        0.119 
