#V1 CNUM  V2 CNUM    GLON      GLAT   V1 Field
#---------------------------------------------
   4276     5094   29.9875   -0.1703    l030
   4277        0   29.9975    0.0737    l030
   4278        0   29.9975    0.1917    l030
   4279     5095   29.9995   -0.1423    l030
   4280     5096   30.0014   -0.3083    l030
   4281     5096   30.0054   -0.2703    l030
   4282     5097   30.0055   -0.1243    l030
   4283        0   30.0095    0.2057    l030
   4284     5100   30.0115    0.0337    l030
   4285     5101   30.0195   -0.0503    l030
   4286        0   30.0215   -0.1603    l030
   4287     5102   30.0215    0.0117    l030
   4288     5103   30.0275    0.1057    l030
   4289     5104   30.0314   -0.2543    l030
   4290        0   30.0354   -0.1843    l030
   4291     5102   30.0395    0.0097    l030
   4292        0   30.0455   -0.1443    l030
   4293     5105   30.0474   -0.2843    l030
   4294     5106   30.0555    0.0977    l030
   4295        0   30.0574   -0.2343    l030
   4296        0   30.0594   -0.3403    l030
   4297     5107   30.0635   -0.1363    l030
   4298     5107   30.0675   -0.1343    l030
   4299     5106   30.0675    0.0917    l030
   4300        0   30.0814   -0.3363    l030
   4301     5109   30.0834   -0.2783    l030
   4302     5109   30.0914   -0.2823    l030
   4303     5110   30.0955    0.0457    l030
   4304     5111   30.1015    0.0737    l030
   4305     5113   30.1054   -0.2583    l030
   4306     5112   30.1055   -0.0703    l030
   4307        0   30.1135    0.2017    l030
   4308     5114   30.1172   -1.1523    l030
   4309     5115   30.1175    0.0637    l030
   4310        0   30.1235    0.2197    l030
   4311        0   30.1253   -0.5503    l030
   4312     5116   30.1375   -0.0743    l030
   4313     5119   30.1654   -0.2623    l030
   4314        0   30.1694   -0.2423    l030
   4315        0   30.1773   -0.5203    l030
   4316     5125   30.1974   -0.1483    l030
   4317     5122   30.1976    0.3077    l030
   4318     5121   30.2014   -0.1243    l030
   4319     5123   30.2075    0.1677    l030
   4320     5124   30.2096    0.4277    l030
   4321     5125   30.2154   -0.1883    l030
   4322     5127   30.2155   -0.0883    l030
   4323     5126   30.2155    0.0157    l030
   4324     5125   30.2294   -0.2244    l030
   4325     5125   30.2314   -0.2444    l030
   4326        0   30.2336    0.5656    l030
   4327     5134   30.2475    0.2456    l030
   4328     5136   30.2495    0.0516    l030
   4329     5141   30.2514   -0.3344    l030
   4330     5141   30.2574   -0.3304    l030
   4331     5141   30.2574   -0.3244    l030
   4332     5135   30.2576    0.3376    l030
   4333     5139   30.2634   -0.2924    l030
   4334     5141   30.2694   -0.3384    l030
   4335        0   30.2716    0.3476    l030
   4336     5144   30.2734   -0.2324    l030
   4337        0   30.2755   -0.0824    l030
   4338     5145   30.2755   -0.0364    l030
   4339        0   30.2815    0.2116    l030
   4340        0   30.2835   -0.0624    l030
   4341        0   30.2855   -0.0744    l030
   4342     5147   30.2875   -0.0284    l030
   4343        0   30.2914   -0.1544    l030
   4344     5148   30.2935    0.0536    l030
   4345     5149   30.2954   -0.2264    l030
   4346     5155   30.2976    0.2816    l030
   4347     5150   30.2994   -0.2884    l030
   4348     5149   30.2994   -0.2064    l030
   4349     5156   30.3035    0.1276    l030
   4350     5152   30.3115    0.1576    l030
   4351     5153   30.3134   -0.1564    l030
   4352     5152   30.3135    0.1676    l030
   4353     5153   30.3154   -0.1404    l030
   4354     5154   30.3155    0.0716    l030
   4355     5151   30.3155    0.2116    l030
   4356     5152   30.3195    0.1916    l030
   4357     5155   30.3216    0.2916    l030
   4358        0   30.3254   -0.4044    l030
   4359     5156   30.3295    0.1156    l030
   4360     5158   30.3316    0.5136    l030
   4361        0   30.3415    0.0016    l030
   4362        0   30.3415    0.0036    l030
   4363     5160   30.3434   -0.1204    l030
   4364     5161   30.3455    0.0356    l030
   4365        0   30.3474   -0.4184    l030
   4366     5162   30.3476    0.3896    l030
   4367     5164   30.3494   -0.2724    l030
   4368     5163   30.3496    0.5156    l030
   4369     5160   30.3514   -0.0984    l030
   4370     5166   30.3574   -0.3424    l030
   4371     5166   30.3614   -0.3264    l030
   4372     5167   30.3635    0.1056    l030
   4373     5168   30.3656    0.2876    l030
   4374     5169   30.3676    0.3296    l030
   4375        0   30.3692   -0.8304    l030
   4376     5170   30.3694   -0.1344    l030
   4377     5171   30.3696    0.4816    l030
   4378     5173   30.3733   -0.4784    l030
   4379     5172   30.3735    0.0196    l030
   4380     5175   30.3775   -0.0064    l030
   4381     5176   30.3776    0.3656    l030
   4382     5174   30.3796    0.3516    l030
   4383     5176   30.3836    0.3696    l030
   4384     5179   30.3874   -0.1064    l030
   4385     5178   30.3875    0.1196    l030
   4386        0   30.3894   -0.3984    l030
   4387        0   30.3896    0.5136    l030
   4388     5180   30.3973   -0.4664    l030
   4389     5183   30.3975   -0.0524    l030
   4390     5181   30.3976    0.3176    l030
   4391     5184   30.3994   -0.2984    l030
   4392     5188   30.4036    0.4616    l030
   4393        0   30.4053   -0.4004    l030
   4394        0   30.4095    0.2216    l030
   4395     5185   30.4115    0.1456    l030
   4396        0   30.4116    0.4256    l030
   4397     5186   30.4155   -0.0064    l030
   4398     5187   30.4194   -0.2324    l030
   4399        0   30.4233   -0.4384    l030
   4400     5187   30.4234   -0.1964    l030
   4401     5190   30.4234   -0.1364    l030
   4402     5186   30.4235    0.0076    l030
   4403     5188   30.4236    0.4656    l030
   4404     5187   30.4274   -0.2684    l030
   4405     5189   30.4314   -0.3044    l030
   4406     5190   30.4314   -0.1164    l030
   4407     5191   30.4354   -0.3804    l030
   4408        0   30.4415    0.0816    l030
   4409     5192   30.4475   -0.0264    l030
   4410     5192   30.4515    0.0056    l030
   4411     5196   30.4553   -0.5084    l030
   4412     5201   30.4554   -0.1384    l030
   4413        0   30.4555    0.1916    l030
   4414     5196   30.4593   -0.4844    l030
   4415        0   30.4613   -0.4364    l030
   4416     5197   30.4635    0.0316    l030
   4417     5208   30.4654   -0.2764    l030
   4418     5200   30.4754   -0.0524    l030
   4419     5201   30.4774   -0.1604    l030
   4420        0   30.4816    0.3336    l030
   4421        0   30.4816    0.3356    l030
   4422     5205   30.4833   -0.4224    l030
   4423     5202   30.4855   -0.0224    l030
   4424        0   30.4856    0.2856    l030
   4425     5206   30.4873   -0.4044    l030
   4426     5204   30.4873   -0.3784    l030
   4427     5212   30.4914   -0.3424    l030
   4428     5207   30.4914   -0.3004    l030
   4429     5208   30.4914   -0.2804    l030
   4430        0   30.4915    0.1956    l030
   4431     5216   30.4973   -0.4564    l030
   4432     5209   30.4973   -0.3904    l030
   4433     5211   30.4974   -0.2264    l030
   4434        0   30.4975    0.0836    l030
   4435     5213   30.4993   -0.4944    l030
   4436     5212   30.4994   -0.3344    l030
   4437        0   30.5016    0.2031    l032
   4438     5211   30.5016   -0.2229    l032
   4439     5212   30.5016   -0.3309    l032
   4440        0   30.5036    0.3331    l032
   4441     5214   30.5036    0.1731    l032
   4442     5215   30.5036   -0.0629    l032
   4443     5218   30.5096   -0.2009    l032
   4444     5216   30.5116   -0.4529    l032
   4445     5219   30.5156   -0.1069    l032
   4446        0   30.5156   -0.1449    l032
   4447     5225   30.5176    0.3071    l032
   4448     5224   30.5316   -0.2589    l032
   4449     5226   30.5356    0.0211    l032
   4450     5227   30.5356   -0.2409    l032
   4451     5225   30.5376    0.3231    l032
   4452     5228   30.5376    0.1751    l032
   4453     5226   30.5396    0.0031    l032
   4454     5229   30.5416   -0.0969    l032
   4455     5230   30.5456   -0.1469    l032
   4456     5233   30.5516   -0.1129    l032
   4457     5234   30.5536    0.2671    l032
   4458     5231   30.5536    0.1231    l032
   4459     5234   30.5556    0.2611    l032
   4460     5235   30.5596    0.1771    l032
   4461     5241   30.5616    0.1531    l032
   4462     5237   30.5716   -0.0249    l032
   4463     5239   30.5776   -0.2509    l032
   4464     5241   30.5796    0.1211    l032
   4465        0   30.5856    0.4551    l032
   4466     5243   30.5856   -0.2129    l032
   4467        0   30.5876   -0.1509    l032
   4468     5244   30.5896   -0.0429    l032
   4469     5246   30.5956    0.2591    l032
   4470     5245   30.5956   -0.0209    l032
   4471     5243   30.5956   -0.2289    l032
   4472     5248   30.6036    0.1751    l032
   4473     5250   30.6036   -0.1089    l032
   4474     5249   30.6076   -0.4569    l032
   4475     5249   30.6096   -0.4709    l032
   4476     5250   30.6116   -0.1069    l032
   4477     5254   30.6116   -0.1489    l032
   4478        0   30.6156   -0.4789    l032
   4479     5252   30.6196    0.2451    l032
   4480     5253   30.6256    0.5491    l032
   4481     5259   30.6256    0.2091    l032
   4482     5255   30.6256   -0.0629    l032
   4483     5259   30.6296    0.2111    l032
   4484     5258   30.6296   -0.0289    l032
   4485     5256   30.6316    0.0851    l032
   4486     5260   30.6376    0.2691    l032
   4487     5261   30.6496   -0.1189    l032
   4488     5262   30.6516   -0.2029    l032
   4489     5265   30.6616    0.0451    l032
   4490     5264   30.6616    0.1431    l032
   4491     5263   30.6616    0.2311    l032
   4492     5267   30.6656   -0.1389    l032
   4493     5268   30.6656    0.0251    l032
   4494     5266   30.6656    0.2671    l032
   4495        0   30.6676   -0.4549    l032
   4496     5269   30.6676   -0.4209    l032
   4497     5270   30.6676   -0.3309    l032
   4498        0   30.6736   -0.4809    l032
   4499     5276   30.6876   -0.2609    l032
   4500     5278   30.6876   -0.0389    l032
   4501     5284   30.6896    0.1911    l032
   4502     5289   30.6916   -0.3009    l032
   4503        0   30.6916    0.3131    l032
   4504     5279   30.6936   -0.1489    l032
   4505     5280   30.6956    0.2271    l032
   4506     5283   30.6996   -0.3649    l032
   4507     5293   30.6996   -0.1109    l032
   4508     5275   30.7016    0.0431    l032
   4509     5285   30.7036   -0.0669    l032
   4510     5288   30.7096   -0.3349    l032
   4511     5287   30.7096    0.1071    l032
   4512        0   30.7096    0.2911    l032
   4513     5289   30.7136   -0.3189    l032
   4514     5290   30.7156    0.1411    l032
   4515     5289   30.7176   -0.2969    l032
   4516     5298   30.7176    0.0191    l032
   4517     5291   30.7176    0.1911    l032
   4518     5293   30.7196   -0.0809    l032
   4519     5298   30.7196   -0.0129    l032
   4520     5294   30.7236    0.0591    l032
   4521        0   30.7296    0.3771    l032
   4522     5295   30.7316    0.2411    l032
   4523     5296   30.7336   -0.2969    l032
   4524        0   30.7356    0.3811    l032
   4525     5297   30.7396    0.1111    l032
   4526     5299   30.7456   -0.0589    l032
   4527     5298   30.7456    0.0011    l032
   4528     5301   30.7516    0.1891    l032
   4529     5297   30.7536    0.1091    l032
   4530     5299   30.7556   -0.0509    l032
   4531        0   30.7576    0.1631    l032
   4532        0   30.7576    0.3831    l032
   4533     5301   30.7596    0.2071    l032
   4534        0   30.7616   -0.7949    l032
   4535        0   30.7616   -0.7789    l032
   4536        0   30.7656   -0.7829    l032
   4537     5299   30.7676   -0.0389    l032
   4538        0   30.7696   -0.3349    l032
   4539     5304   30.7716   -0.8009    l032
   4540        0   30.7736    0.3931    l032
   4541     5308   30.7756   -0.2149    l032
   4542     5307   30.7756   -0.0889    l032
   4543     5309   30.7796    0.2291    l032
   4544        0   30.7816   -0.7949    l032
   4545     5310   30.7816    0.2791    l032
   4546     5313   30.7876   -0.0249    l032
   4547     5312   30.7876    0.2051    l032
   4548     5314   30.7896   -0.2789    l032
   4549     5315   30.7896    0.1211    l032
   4550     5316   30.7956   -0.1149    l032
   4551        0   30.7996   -0.2989    l032
   4552     5323   30.7996    0.0711    l032
   4553     5327   30.8016    0.1151    l032
   4554     5317   30.8056    0.1631    l032
   4555     5318   30.8076   -0.0269    l032
   4556     5319   30.8116    0.1911    l032
   4557     5320   30.8136   -0.1109    l032
   4558     5323   30.8156    0.0771    l032
   4559        0   30.8196   -0.3089    l032
   4560     5321   30.8196   -0.0549    l032
   4561     5322   30.8196    0.2751    l032
   4562        0   30.8196    0.3991    l032
   4563     5323   30.8236    0.0611    l032
   4564     5324   30.8276   -0.1589    l032
   4565     5326   30.8296   -0.1229    l032
   4566     5327   30.8296    0.1351    l032
   4567     5322   30.8296    0.2931    l032
   4568     5325   30.8316    0.2051    l032
   4569     5332   30.8376    0.3291    l032
   4570     5329   30.8416    0.1251    l032
   4571     5330   30.8436   -0.0189    l032
   4572     5331   30.8476    0.1791    l032
   4573     5334   30.8496   -0.0809    l032
   4574     5341   30.8516    0.0951    l032
   4575     5336   30.8536   -0.1029    l032
   4576     5333   30.8556   -0.1889    l032
   4577     5337   30.8576    0.1471    l032
   4578     5339   30.8616   -0.1549    l032
   4579     5330   30.8616    0.0011    l032
   4580     5340   30.8656   -0.0389    l032
   4581     5342   30.8676   -0.1209    l032
   4582     5341   30.8676    0.1151    l032
   4583     5339   30.8696   -0.1549    l032
   4584     5344   30.8776   -0.0949    l032
   4585     5343   30.8776   -0.0189    l032
   4586     5345   30.8776    0.0591    l032
   4587     5324   30.8836   -0.2149    l032
   4588        0   30.8836    0.0051    l032
   4589     5350   30.8876    0.1951    l032
   4590     5346   30.8896   -0.3489    l032
   4591        0   30.8916   -0.3789    l032
   4592     5352   30.8936   -0.1549    l032
   4593     5347   30.8956   -0.2309    l032
   4594     5349   30.8956    0.1391    l032
   4595     5351   30.8956    0.4231    l032
   4596        0   30.8976    0.5611    l032
   4597     5354   30.8996   -0.0089    l032
   4598     5350   30.8996    0.1631    l032
   4599     5357   30.9016   -0.3429    l032
   4600     5353   30.9016    0.3791    l032
   4601        0   30.9036   -0.5629    l032
   4602     5355   30.9036   -0.0329    l032
   4603     5358   30.9096    0.0291    l032
   4604     5360   30.9156    0.7211    l032
   4605     5359   30.9176    0.4271    l032
   4606        0   30.9216   -0.4049    l032
   4607     5364   30.9216   -0.0969    l032
   4608     5361   30.9216    0.0911    l032
   4609        0   30.9336   -0.8189    l032
   4610     5365   30.9336   -0.1689    l032
   4611        0   30.9336    0.2491    l032
   4612     5366   30.9376   -0.1889    l032
   4613     5367   30.9396   -0.2809    l032
   4614        0   30.9396   -0.1129    l032
   4615     5349   30.9396    0.1411    l032
   4616        0   30.9456   -0.6949    l032
   4617     5370   30.9456    0.0371    l032
   4618     5368   30.9456    0.2211    l032
   4619        0   30.9476   -0.3249    l032
   4620     5372   30.9476   -0.2789    l032
   4621     5369   30.9476    0.1591    l032
   4622        0   30.9476    0.5891    l032
   4623     5375   30.9516   -0.3889    l032
   4624     5371   30.9516   -0.0709    l032
   4625        0   30.9536   -0.8589    l032
   4626        0   30.9536   -0.8409    l032
   4627     5374   30.9596    0.0851    l032
   4628     5375   30.9616   -0.3849    l032
   4629        0   30.9635   -0.8649    l032
   4630        0   30.9636   -0.3109    l032
   4631     5376   30.9676   -0.0509    l032
   4632        0   30.9696    0.2911    l032
   4633     5378   30.9736   -0.1389    l032
   4634        0   30.9736    0.5651    l032
   4635        0   30.9795   -0.8569    l032
   4636     5380   30.9796    0.2151    l032
   4637        0   30.9856    0.0191    l032
   4638     5381   30.9896    0.3291    l032
   4639     5387   30.9896    0.3851    l032
   4640     5382   30.9956    0.1231    l032
   4641        0   30.9976   -0.1069    l032
   4642     5383   30.9976    0.2351    l032
   4643     5384   30.9996   -0.0749    l032
   4644     5389   31.0096   -0.2409    l032
   4645        0   31.0096    0.0511    l032
   4646     5389   31.0116   -0.2409    l032
   4647     5387   31.0116    0.3631    l032
   4648        0   31.0116    0.4731    l032
   4649        0   31.0136    0.7811    l032
   4650     5390   31.0156   -0.0009    l032
   4651     5394   31.0156    0.2891    l032
   4652        0   31.0156    0.4931    l032
   4653     5393   31.0256   -0.1129    l032
   4654     5394   31.0276    0.2651    l032
   4655        0   31.0316    0.7831    l032
   4656     5395   31.0376   -0.2569    l032
   4657     5398   31.0396    0.1491    l032
   4658     5402   31.0436    0.0231    l032
   4659     5399   31.0436    0.0811    l032
   4660     5401   31.0456   -0.3409    l032
   4661     5400   31.0456    0.2631    l032
   4662     5403   31.0496    0.3571    l032
   4663     5393   31.0516   -0.1009    l032
   4664     5401   31.0556   -0.3569    l032
   4665     5404   31.0556    0.4691    l032
   4666        0   31.0596   -0.2569    l032
   4667     5405   31.0596    0.0951    l032
   4668     5408   31.0716    0.0491    l032
   4669     5409   31.0736    0.2331    l032
   4670     5410   31.0756   -0.1049    l032
   4671     5409   31.0756    0.2231    l032
   4672     5411   31.0776    0.2791    l032
   4673     5412   31.0776    0.4591    l032
   4674        0   31.0876   -0.0729    l032
   4675     5408   31.0916    0.0391    l032
   4676     5414   31.0916    0.0811    l032
   4677     5415   31.0976    0.1111    l032
   4678     5417   31.1036    0.2651    l032
   4679     5418   31.1096   -0.1189    l032
   4680     5420   31.1116   -0.0009    l032
   4681     5419   31.1156    0.1351    l032
   4682     5422   31.1236    0.0271    l032
   4683     5423   31.1236    0.0631    l032
   4684     5425   31.1276    0.1591    l032
   4685     5426   31.1336    0.2871    l032
   4686     5426   31.1336    0.2991    l032
   4687     5437   31.1356    0.0711    l032
   4688     5429   31.1376   -0.2889    l032
   4689     5430   31.1376   -0.1929    l032
   4690     5431   31.1396    0.0131    l032
   4691     5433   31.1496    0.1191    l032
   4692     5434   31.1516    0.2691    l032
   4693     5436   31.1576    0.0831    l032
   4694     5435   31.1596   -0.1509    l032
   4695     5437   31.1596    0.0491    l032
   4696     5438   31.1596    0.1871    l032
   4697        0   31.1636   -0.0309    l032
   4698        0   31.1636    0.4511    l032
   4699     5431   31.1696   -0.0109    l032
   4700        0   31.1716    0.4631    l032
   4701     5440   31.1816   -0.1449    l032
   4702     5439   31.1816    0.1531    l032
   4703        0   31.1936    0.0051    l032
   4704     5443   31.1956   -0.1089    l032
   4705        0   31.1956    0.0231    l032
   4706     5443   31.1976   -0.1129    l032
   4707        0   31.2076   -0.0469    l032
   4708     5445   31.2096    0.1011    l032
   4709        0   31.2136    0.1831    l032
   4710        0   31.2156   -0.0009    l032
   4711        0   31.2175   -0.5389    l032
   4712        0   31.2196    0.5371    l032
   4713        0   31.2255   -0.4489    l032
   4714     5452   31.2256   -0.1349    l032
   4715     5447   31.2256    0.0231    l032
   4716     5448   31.2296   -0.0409    l032
   4717     5449   31.2356   -0.1609    l032
   4718     5450   31.2376   -0.0689    l032
   4719     5451   31.2376   -0.0109    l032
   4720        0   31.2415   -0.4489    l032
   4721        0   31.2416    0.2591    l032
   4722     5452   31.2456   -0.1109    l032
   4723     5455   31.2516    0.0051    l032
   4724        0   31.2535   -0.4409    l032
   4725     5459   31.2596   -0.0209    l032
   4726     5460   31.2635   -0.4089    l032
   4727     5461   31.2655   -0.3169    l032
   4728     5462   31.2656    0.3091    l032
   4729        0   31.2676    0.2591    l032
   4730     5464   31.2716    0.2271    l032
   4731     5465   31.2776    0.0071    l032
   4732     5464   31.2776    0.2311    l032
   4733        0   31.2795   -0.4089    l032
   4734     5467   31.2796   -0.0689    l032
   4735     5469   31.2816    0.0251    l032
   4736     5468   31.2816    0.0631    l032
   4737        0   31.2836    0.4951    l032
   4738     5471   31.2856    0.1291    l032
   4739        0   31.2896    0.5051    l032
   4740     5473   31.2916   -0.0909    l032
   4741     5474   31.3016    0.1071    l032
   4742        0   31.3035   -0.4670    l032
   4743     5475   31.3076   -0.1350    l032
   4744     5476   31.3156    0.1630    l032
   4745     5478   31.3195   -0.4470    l032
   4746     5478   31.3235   -0.4370    l032
   4747     5479   31.3296    0.0670    l032
   4748     5481   31.3336    0.1430    l032
   4749     5482   31.3416   -0.1490    l032
   4750     5483   31.3475   -0.2530    l032
   4751     5486   31.3656   -0.0610    l032
   4752     5487   31.3676    0.1710    l032
   4753     5492   31.3756    0.2170    l032
   4754     5489   31.3856   -0.1050    l032
   4755        0   31.3856    0.4210    l032
   4756        0   31.3896    0.4170    l032
   4757        0   31.3896    0.4490    l032
   4758     5494   31.3936   -0.0230    l032
   4759     5492   31.3936    0.2070    l032
   4760     5495   31.3975   -0.2570    l032
   4761     5496   31.4075   -0.2010    l032
   4762        0   31.4076   -0.0650    l032
   4763     5499   31.4116    0.0470    l032
   4764     5497   31.4136    0.3070    l032
   4765        0   31.4155   -0.1950    l032
   4766     5498   31.4236    0.3450    l032
   4767        0   31.4256    0.1290    l032
   4768     5500   31.4276   -0.1390    l032
   4769     5502   31.4316    0.1670    l032
   4770     5503   31.4356   -0.1030    l032
   4771        0   31.4356   -0.0510    l032
   4772        0   31.4416   -0.0510    l032
   4773        0   31.4435   -0.3470    l032
   4774        0   31.4455   -0.2330    l032
   4775        0   31.4476    0.1510    l032
   4776        0   31.4516    0.0010    l032
   4777        0   31.4516    0.1350    l032
   4778        0   31.4556   -0.0190    l032
   4779        0   31.4596    0.1350    l032
   4780        0   31.4616    0.3510    l032
   4781     5505   31.4656    0.1850    l032
   4782        0   31.4696   -0.0130    l032
   4783        0   31.4696    0.3730    l032
   4784        0   31.4716    0.3870    l032
   4785        0   31.4716    0.4010    l032
   4786     5506   31.4755   -0.3410    l032
   4787        0   31.4916   -0.0250    l032
   4788        0   31.4936    0.4050    l032
   4789        0   31.4936    0.4450    l032
   4790     5507   31.4976    0.1770    l032
   4791        0   31.5015   -0.1750    l032
   4792        0   31.5035   -0.4490    l032
   4793     5508   31.5135   -0.1610    l032
   4794        0   31.5156    0.4490    l032
   4795        0   31.5176    0.2770    l032
   4796        0   31.5195   -0.3110    l032
   4797     5509   31.5195   -0.1790    l032
   4798        0   31.5275   -0.4930    l032
   4799        0   31.5275   -0.3390    l032
   4800        0   31.5335   -0.4690    l032
   4801        0   31.5355   -0.4610    l032
   4802     5510   31.5436   -0.0390    l032
   4803        0   31.5516   -0.0990    l032
   4804        0   31.5555   -0.3590    l032
   4805        0   31.5575   -0.4270    l032
   4806        0   31.5616    0.1330    l032
   4807     5511   31.5616    0.3790    l032
   4808     5512   31.5655   -0.2710    l032
   4809     5516   31.5775   -0.4370    l032
   4810     5522   31.5795   -0.2090    l032
   4811     5513   31.5796    0.2270    l032
   4812     5514   31.5816    0.0770    l032
   4813     5517   31.5835   -0.1170    l032
   4814     5515   31.5836    0.2050    l032
   4815     5525   31.5855   -0.3390    l032
   4816     5526   31.5856   -0.0750    l032
   4817     5534   31.5856    0.1390    l032
   4818     5519   31.5876    0.4270    l032
   4819     5522   31.5895   -0.1930    l032
   4820     5525   31.5935   -0.3410    l032
   4821        0   31.5936    0.3570    l032
   4822     5524   31.5956    0.3230    l032
   4823     5526   31.5976   -0.0630    l032
   4824     5534   31.6056    0.1370    l032
   4825     5528   31.6075   -0.1550    l032
   4826     5530   31.6076    0.1710    l032
   4827     5527   31.6095   -0.2590    l032
   4828     5531   31.6155   -0.4010    l032
   4829     5535   31.6215   -0.1630    l032
   4830     5536   31.6236    0.3330    l032
   4831     5531   31.6315   -0.4250    l032
   4832        0   31.6336    0.4430    l032
   4833     5542   31.6395   -0.3710    l032
   4834     5538   31.6455   -0.2670    l032
   4835     5541   31.6575   -0.4390    l032
   4836     5547   31.6595   -0.4650    l032
   4837     5547   31.6615   -0.4650    l032
   4838        0   31.6616    0.4270    l032
   4839     5542   31.6635   -0.3730    l032
   4840     5545   31.6636    0.3670    l032
   4841     5546   31.6655   -0.2410    l032
   4842     5548   31.6696    0.2410    l032
   4843     5549   31.6715   -0.4870    l032
   4844     5550   31.6716   -0.0510    l032
   4845        0   31.6776    0.1610    l032
   4846        0   31.6816    0.4130    l032
   4847        0   31.6836    0.1690    l032
   4848     5552   31.6875   -0.1830    l032
   4849     5551   31.6875   -0.1030    l032
   4850     5552   31.6935   -0.1870    l032
   4851     5555   31.6995   -0.4950    l032
   4852     5559   31.7115   -0.3790    l032
   4853     5558   31.7115   -0.1910    l032
   4854     5563   31.7136    0.1550    l032
   4855     5557   31.7215   -0.4870    l032
   4856     5565   31.7355   -0.1830    l032
   4857        0   31.7395   -0.2350    l032
   4858     5568   31.7476   -0.0070    l032
   4859     5567   31.7496    0.1490    l032
   4860     5566   31.7515   -0.3270    l032
   4861     5571   31.7635   -0.2410    l032
   4862        0   31.7735   -0.3230    l032
   4863        0   31.7776    0.2830    l032
   4864        0   31.7796    0.2890    l032
   4865     5577   31.7836    0.1370    l032
   4866     5573   31.7855   -0.3010    l032
   4867     5572   31.7855   -0.2650    l032
   4868        0   31.7915   -0.3290    l032
   4869     5577   31.8016    0.1390    l032
   4870     5576   31.8016    0.1490    l032
   4871     5578   31.8035   -0.3490    l032
   4872     5579   31.8095   -0.0910    l032
   4873     5580   31.8096    0.1030    l032
   4874        0   31.8196    0.2550    l032
   4875        0   31.8196    0.2590    l032
   4876        0   31.8235   -0.2990    l032
   4877     5581   31.8275   -0.1110    l032
   4878     5582   31.8296    0.1270    l032
   4879        0   31.8396    0.2530    l032
   4880     5581   31.8415   -0.1270    l032
   4881        0   31.8456    0.1110    l032
   4882     5583   31.8475   -0.3230    l032
   4883        0   31.8616    0.4290    l032
   4884     5585   31.8675   -0.3930    l032
   4885        0   31.8695   -0.2190    l032
   4886     5586   31.8715   -0.0910    l032
   4887        0   31.8735   -0.1470    l032
   4888        0   31.8735   -0.1210    l032
   4889     5589   31.8815   -0.1990    l032
   4890     5588   31.8816    0.1490    l032
   4891     5595   31.8955   -0.1970    l032
   4892     5592   31.8996    0.3430    l032
   4893     5593   31.9054   -0.5110    l032
   4894     5597   31.9115   -0.2430    l032
   4895     5596   31.9116    0.1890    l032
   4896     5599   31.9156    0.4750    l032
   4897     5598   31.9176    0.4410    l032
   4898     5600   31.9255   -0.2251    l032
   4899        0   31.9255   -0.1731    l032
   4900        0   31.9255   -0.1711    l032
   4901     5602   31.9456    0.0769    l032
   4902     5603   31.9456    0.1289    l032
   4903     5604   31.9616    0.0649    l032
   4904     5605   31.9675   -0.2671    l032
   4905        0   31.9696    0.2729    l032
   4906        0   31.9716    0.2729    l032
   4907     5606   31.9855   -0.3031    l032
   4908     5612   31.9896    0.0649    l032
   4909     5609   31.9995   -0.1991    l032
   4910     5610   32.0054   -0.5091    l032
   4911     5612   32.0216    0.0629    l032
   4912     5614   32.0235   -0.2171    l032
   4913     5616   32.0355   -0.3291    l032
   4914     5615   32.0355   -0.1951    l032
   4915     5617   32.0355   -0.1771    l032
   4916     5618   32.0436    0.0589    l032
   4917        0   32.0516    0.2109    l032
   4918     5620   32.0615   -0.0891    l032
   4919        0   32.0636    0.1929    l032
   4920     5621   32.0715   -0.2491    l032
   4921     5623   32.0755   -0.0031    l032
   4922     5627   32.1055   -0.0711    l032
   4923     5629   32.1094   -0.3791    l032
   4924     5633   32.1175   -0.0491    l032
   4925        0   32.1195   -0.1251    l032
   4926     5632   32.1196    0.0909    l032
   4927     5634   32.1215   -0.1551    l032
   4928     5636   32.1295   -0.0871    l032
   4929     5638   32.1375   -0.2651    l032
   4930     5640   32.1434   -0.3751    l032
   4931     5637   32.1435   -0.0691    l032
   4932     5641   32.1436    0.1689    l032
   4933     5642   32.1516    0.1349    l032
   4934     5643   32.1575   -0.2751    l032
   4935     5643   32.1615   -0.2631    l032
   4936     5644   32.1676    0.1729    l032
   4937     5646   32.2016    0.1509    l032
   4938     5648   32.2115   -0.2011    l032
   4939     5652   32.2136    0.0829    l032
   4940     5649   32.2175   -0.3011    l032
   4941     5651   32.2235    0.0009    l032
   4942     5650   32.2235    0.0149    l032
   4943     5652   32.2256    0.0969    l032
   4944     5653   32.2275   -0.1791    l032
   4945        0   32.2355    0.0429    l032
   4946        0   32.2355    0.0549    l032
   4947        0   32.2516    0.0869    l032
   4948        0   32.2576    0.1089    l032
   4949     5655   32.2735   -0.2251    l032
   4950     5659   32.3016    0.3849    l032
   4951     5662   32.3254   -0.3871    l032
   4952     5666   32.3396    0.1448    l032
   4953     5667   32.3536    0.2968    l032
   4954     5668   32.3736    0.0788    l032
   4955        0   32.3797    0.4268    l032
   4956     5669   32.3816    0.1648    l032
   4957        0   32.3837    0.4348    l032
   4958        0   32.3916    0.2388    l032
   4959     5670   32.4036    0.1648    l032
   4960     5673   32.4075   -0.1352    l032
   4961     5674   32.4115   -0.0992    l032
   4962     5673   32.4135   -0.1332    l032
   4963        0   32.4176    0.2408    l032
